0.0	0.6383	0.6383	0.6383	0.6383	0.0	0.0	0.0	0.6383	0.6383
1.0	0.1064	0.1064	0.1064	0.1064	0.0	0.0	0.0	0.1064	0.1064
2.0	0.0584	0.0584	0.0584	0.0584	0.0	0.0	0.0	0.0584	0.0584
3.0	0.0375	0.0375	0.0375	0.0375	0.0	0.0	0.0	0.0375	0.0375
4.0	0.0285	0.0285	0.0285	0.0285	0.0	0.0	0.0	0.0285	0.0285
5.0	0.0192	0.0192	0.0192	0.0192	0.0	0.0	0.0	0.0192	0.0192
6.0	0.0151	0.0151	0.0151	0.0151	0.0	0.0	0.0	0.0151	0.0151
7.0	0.0101	0.0101	0.0101	0.0101	0.0	0.0	0.0	0.0101	0.0101
8.0	0.0072	0.0072	0.0072	0.0072	0.0	0.0	0.0	0.0072	0.0072
9.0	0.0045	0.0045	0.0045	0.0045	0.0	0.0	0.0	0.0045	0.0045
10.0	0.0035	0.0035	0.0035	0.0035	0.0	0.0	0.0	0.0035	0.0035
11.0	0.0039	0.0039	0.0039	0.0039	0.0	0.0	0.0	0.0039	0.0039
12.0	0.0014	0.0014	0.0014	0.0014	0.0	0.0	0.0	0.0014	0.0014
13.0	0.0027	0.0027	0.0027	0.0027	0.0	0.0	0.0	0.0027	0.0027
14.0	8.0E-4	8.0E-4	8.0E-4	8.0E-4	0.0	0.0	0.0	8.0E-4	8.0E-4
15.0	4.0E-4	4.0E-4	4.0E-4	4.0E-4	0.0	0.0	0.0	4.0E-4	4.0E-4
16.0	6.0E-4	6.0E-4	6.0E-4	6.0E-4	0.0	0.0	0.0	6.0E-4	6.0E-4
17.0	4.0E-4	4.0E-4	4.0E-4	4.0E-4	0.0	0.0	0.0	4.0E-4	4.0E-4
18.0	8.0E-4	8.0E-4	8.0E-4	8.0E-4	0.0	0.0	0.0	8.0E-4	8.0E-4
19.0	4.0E-4	4.0E-4	4.0E-4	4.0E-4	0.0	0.0	0.0	4.0E-4	4.0E-4
20.0	3.0E-4	3.0E-4	3.0E-4	3.0E-4	0.0	0.0	0.0	3.0E-4	3.0E-4
21.0	3.0E-4	3.0E-4	3.0E-4	3.0E-4	0.0	0.0	0.0	3.0E-4	3.0E-4
22.0	2.0E-4	2.0E-4	2.0E-4	2.0E-4	0.0	0.0	0.0	2.0E-4	2.0E-4
23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24.0	2.0E-4	2.0E-4	2.0E-4	2.0E-4	0.0	0.0	0.0	2.0E-4	2.0E-4
25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
37.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
