0.0	0.6383	0.6383	0.6383	0.6383	0.0	0.0	0.0	0.6383	0.6383
1.0	0.1427	0.1427	0.1427	0.1427	0.0	0.0	0.0	0.1427	0.1427
2.0	0.071	0.071	0.071	0.071	0.0	0.0	0.0	0.071	0.071
3.0	0.0371	0.0371	0.0371	0.0371	0.0	0.0	0.0	0.0371	0.0371
4.0	0.0192	0.0192	0.0192	0.0192	0.0	0.0	0.0	0.0192	0.0192
5.0	0.0115	0.0115	0.0115	0.0115	0.0	0.0	0.0	0.0115	0.0115
6.0	0.0093	0.0093	0.0093	0.0093	0.0	0.0	0.0	0.0093	0.0093
7.0	0.0051	0.0051	0.0051	0.0051	0.0	0.0	0.0	0.0051	0.0051
8.0	0.002	0.002	0.002	0.002	0.0	0.0	0.0	0.002	0.002
9.0	0.0014	0.0014	0.0014	0.0014	0.0	0.0	0.0	0.0014	0.0014
10.0	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.001	0.001
11.0	0.0011	0.0011	0.0011	0.0011	0.0	0.0	0.0	0.0011	0.0011
12.0	3.0E-4	3.0E-4	3.0E-4	3.0E-4	0.0	0.0	0.0	3.0E-4	3.0E-4
13.0	7.0E-4	7.0E-4	7.0E-4	7.0E-4	0.0	0.0	0.0	7.0E-4	7.0E-4
14.0	2.0E-4	2.0E-4	2.0E-4	2.0E-4	0.0	0.0	0.0	2.0E-4	2.0E-4
15.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
16.0	2.0E-4	2.0E-4	2.0E-4	2.0E-4	0.0	0.0	0.0	2.0E-4	2.0E-4
17.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
18.0	2.0E-4	2.0E-4	2.0E-4	2.0E-4	0.0	0.0	0.0	2.0E-4	2.0E-4
19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
