0.0	0.64	0.64	0.64	0.64	0.0	0.0	0.0	0.64	0.64
1.0	0.1354	0.1354	0.1354	0.1354	0.0	0.0	0.0	0.1354	0.1354
2.0	0.0654	0.0654	0.0654	0.0654	0.0	0.0	0.0	0.0654	0.0654
3.0	0.0342	0.0342	0.0342	0.0342	0.0	0.0	0.0	0.0342	0.0342
4.0	0.0196	0.0196	0.0196	0.0196	0.0	0.0	0.0	0.0196	0.0196
5.0	0.0121	0.0121	0.0121	0.0121	0.0	0.0	0.0	0.0121	0.0121
6.0	0.0071	0.0071	0.0071	0.0071	0.0	0.0	0.0	0.0071	0.0071
7.0	0.0037	0.0037	0.0037	0.0037	0.0	0.0	0.0	0.0037	0.0037
8.0	0.0023	0.0023	0.0023	0.0023	0.0	0.0	0.0	0.0023	0.0023
9.0	0.0015	0.0015	0.0015	0.0015	0.0	0.0	0.0	0.0015	0.0015
10.0	5.0E-4	5.0E-4	5.0E-4	5.0E-4	0.0	0.0	0.0	5.0E-4	5.0E-4
11.0	8.0E-4	8.0E-4	8.0E-4	8.0E-4	0.0	0.0	0.0	8.0E-4	8.0E-4
12.0	5.0E-4	5.0E-4	5.0E-4	5.0E-4	0.0	0.0	0.0	5.0E-4	5.0E-4
13.0	4.0E-4	4.0E-4	4.0E-4	4.0E-4	0.0	0.0	0.0	4.0E-4	4.0E-4
14.0	3.0E-4	3.0E-4	3.0E-4	3.0E-4	0.0	0.0	0.0	3.0E-4	3.0E-4
15.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
16.0	2.0E-4	2.0E-4	2.0E-4	2.0E-4	0.0	0.0	0.0	2.0E-4	2.0E-4
