0.0	0.6378	0.6378	0.6378	0.6378	0.0	0.0	0.0	0.6378	0.6378
1.0	0.1441	0.1441	0.1441	0.1441	0.0	0.0	0.0	0.1441	0.1441
2.0	0.0754	0.0754	0.0754	0.0754	0.0	0.0	0.0	0.0754	0.0754
3.0	0.0448	0.0448	0.0448	0.0448	0.0	0.0	0.0	0.0448	0.0448
4.0	0.0211	0.0211	0.0211	0.0211	0.0	0.0	0.0	0.0211	0.0211
5.0	0.013	0.013	0.013	0.013	0.0	0.0	0.0	0.013	0.013
6.0	0.0087	0.0087	0.0087	0.0087	0.0	0.0	0.0	0.0087	0.0087
7.0	0.0049	0.0049	0.0049	0.0049	0.0	0.0	0.0	0.0049	0.0049
8.0	0.003	0.003	0.003	0.003	0.0	0.0	0.0	0.003	0.003
9.0	0.0029	0.0029	0.0029	0.0029	0.0	0.0	0.0	0.0029	0.0029
10.0	0.0014	0.0014	0.0014	0.0014	0.0	0.0	0.0	0.0014	0.0014
11.0	9.0E-4	9.0E-4	9.0E-4	9.0E-4	0.0	0.0	0.0	9.0E-4	9.0E-4
12.0	5.0E-4	5.0E-4	5.0E-4	5.0E-4	0.0	0.0	0.0	5.0E-4	5.0E-4
13.0	5.0E-4	5.0E-4	5.0E-4	5.0E-4	0.0	0.0	0.0	5.0E-4	5.0E-4
14.0	3.0E-4	3.0E-4	3.0E-4	3.0E-4	0.0	0.0	0.0	3.0E-4	3.0E-4
15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16.0	3.0E-4	3.0E-4	3.0E-4	3.0E-4	0.0	0.0	0.0	3.0E-4	3.0E-4
17.0	3.0E-4	3.0E-4	3.0E-4	3.0E-4	0.0	0.0	0.0	3.0E-4	3.0E-4
18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19.0	2.0E-4	2.0E-4	2.0E-4	2.0E-4	0.0	0.0	0.0	2.0E-4	2.0E-4
20.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
