0.0	0.5693	0.5693	0.5693	0.5693	0.0	0.0	0.0	0.5693	0.5693
1.0	0.1453	0.1453	0.1453	0.1453	0.0	0.0	0.0	0.1453	0.1453
2.0	0.0892	0.0892	0.0892	0.0892	0.0	0.0	0.0	0.0892	0.0892
3.0	0.0585	0.0585	0.0585	0.0585	0.0	0.0	0.0	0.0585	0.0585
4.0	0.0386	0.0386	0.0386	0.0386	0.0	0.0	0.0	0.0386	0.0386
5.0	0.0301	0.0301	0.0301	0.0301	0.0	0.0	0.0	0.0301	0.0301
6.0	0.0174	0.0174	0.0174	0.0174	0.0	0.0	0.0	0.0174	0.0174
7.0	0.0138	0.0138	0.0138	0.0138	0.0	0.0	0.0	0.0138	0.0138
8.0	0.0104	0.0104	0.0104	0.0104	0.0	0.0	0.0	0.0104	0.0104
9.0	0.0047	0.0047	0.0047	0.0047	0.0	0.0	0.0	0.0047	0.0047
10.0	0.0046	0.0046	0.0046	0.0046	0.0	0.0	0.0	0.0046	0.0046
11.0	0.0029	0.0029	0.0029	0.0029	0.0	0.0	0.0	0.0029	0.0029
12.0	0.0021	0.0021	0.0021	0.0021	0.0	0.0	0.0	0.0021	0.0021
13.0	0.0013	0.0013	0.0013	0.0013	0.0	0.0	0.0	0.0013	0.0013
14.0	0.0014	0.0014	0.0014	0.0014	0.0	0.0	0.0	0.0014	0.0014
15.0	8.0E-4	8.0E-4	8.0E-4	8.0E-4	0.0	0.0	0.0	8.0E-4	8.0E-4
16.0	6.0E-4	6.0E-4	6.0E-4	6.0E-4	0.0	0.0	0.0	6.0E-4	6.0E-4
17.0	6.0E-4	6.0E-4	6.0E-4	6.0E-4	0.0	0.0	0.0	6.0E-4	6.0E-4
18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19.0	3.0E-4	3.0E-4	3.0E-4	3.0E-4	0.0	0.0	0.0	3.0E-4	3.0E-4
20.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
21.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
22.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
