0.0	0.5693	0.5693	0.5693	0.5693	0.0	0.0	0.0	0.5693	0.5693
1.0	0.1715	0.1715	0.1715	0.1715	0.0	0.0	0.0	0.1715	0.1715
2.0	0.0977	0.0977	0.0977	0.0977	0.0	0.0	0.0	0.0977	0.0977
3.0	0.0588	0.0588	0.0588	0.0588	0.0	0.0	0.0	0.0588	0.0588
4.0	0.0344	0.0344	0.0344	0.0344	0.0	0.0	0.0	0.0344	0.0344
5.0	0.024	0.024	0.024	0.024	0.0	0.0	0.0	0.024	0.024
6.0	0.0122	0.0122	0.0122	0.0122	0.0	0.0	0.0	0.0122	0.0122
7.0	0.0091	0.0091	0.0091	0.0091	0.0	0.0	0.0	0.0091	0.0091
8.0	0.0065	0.0065	0.0065	0.0065	0.0	0.0	0.0	0.0065	0.0065
9.0	0.0026	0.0026	0.0026	0.0026	0.0	0.0	0.0	0.0026	0.0026
10.0	0.0023	0.0023	0.0023	0.0023	0.0	0.0	0.0	0.0023	0.0023
11.0	0.0013	0.0013	0.0013	0.0013	0.0	0.0	0.0	0.0013	0.0013
12.0	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.001	0.001
13.0	3.0E-4	3.0E-4	3.0E-4	3.0E-4	0.0	0.0	0.0	3.0E-4	3.0E-4
14.0	7.0E-4	7.0E-4	7.0E-4	7.0E-4	0.0	0.0	0.0	7.0E-4	7.0E-4
15.0	3.0E-4	3.0E-4	3.0E-4	3.0E-4	0.0	0.0	0.0	3.0E-4	3.0E-4
16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17.0	2.0E-4	2.0E-4	2.0E-4	2.0E-4	0.0	0.0	0.0	2.0E-4	2.0E-4
18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19.0	1.0E-4	1.0E-4	1.0E-4	1.0E-4	0.0	0.0	0.0	1.0E-4	1.0E-4
